[11Jul2026 12:09:43.231] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "simplyswords-neoforge-1.63.0-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.235] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "SimplyTooltips-neoforge-0.1.3.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.239] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "simply_traps-1.7-neoforge-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "slu_9992.3.1.21.1-Remade.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.250] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "SmartBrainLib-neoforge-1.21.1-1.16.11.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.254] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "spells_gone_wrong-1.21.1-2.0.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.266] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "tensura-neoforge-2.0.1.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.274] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "tensura.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.278] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "tensuramoreskills-0.0.4.3.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.282] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "tensura_iron_spells-neoforge-2.0.0.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.287] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "TerraBlender-neoforge-1.21.1-4.1.0.8.jar" [locator: userdev mods and services, reader: mod manifest]
